# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v5.4 on 2023-09-21 at 11:31:02
#
# Requested input R.A. = 239.107212083333 degrees
# Requested input Dec. = 23.3724234291667 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460209.27028719 days
# Authenticated program IDs = 1, 2
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 17 632 3 2 ZTF_g 478457930915 0 2.1789 83.4568 4.02423 26.2733 5.5013e-06 0.0259906 -0.0300847 1.06042e-05 710 30. 0.050391 0.051474 21.0853 26.2733 1 2458232.9579398 632120109 -3.77423385006 16.787264 -0.250094 1.003367 -10.23259488472 29.228926 -0.352442 1.091526 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 18 632 3 2 ZTF_g 481376790915 0 2.9864 85.1546 11.5817 26.2975 1.46237e-05 0.0381844 -0.00712524 3.42738e-05 615 30. 0.051564 0.050945 19.7146 26.2975 1 2458235.876794 632120109 5.9665987355 62.684879 0.105881 1.016052 -30.81184346153 100.785393 -0.307776 1.114714 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 19 632 3 2 ZTF_g 481442400915 0 2.9749 84.5307 10.81 26.2888 1.43143e-05 0.0359019 -0.00396252 3.58105e-05 574 30. 0.058023 0.05687 19.5864 26.2888 1 2458235.9424074 632120109 -4.84588519942 61.935368 -0.087034 1.051871 70.42445325546 90.741341 0.781328 1.130333 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 20 632 3 2 ZTF_g 483317610915 0 2.3696 71.2556 20.2852 26.0867 3.05685e-05 0.0427605 0.00282908 8.23376e-05 407 30. 0.052932 0.053009 18.9058 26.0867 2 2458237.8176157 632120109 -106.73759199576 110.325264 -1.076210 1.039303 70.45635737935 179.648422 0.394832 1.106747 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 21 632 3 2 ZTF_r 488355410915 0 1.9656 147.394 8.09362 26.194 4.7762e-06 0.023718 0.105017 9.28623e-06 691 30. 0.05119 0.059357 20.2171 26.194 1 2458242.8554167 632120209 -61.20215358379 34.051155 -1.999354 1.032993 -95.50071816851 62.695564 -1.533504 1.059987 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 22 632 3 2 ZTF_g 488397210915 0 1.9934 82.6004 8.5861 26.3063 6.6789e-06 0.0276979 -0.061342 1.36381e-05 673 30. 0.040721 0.047966 20.1717 26.3063 1 2458242.8972106 632120109 26.24253266866 37.487183 0.778714 1.017328 -45.96313265707 70.652969 -0.654929 1.048589 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 23 632 3 2 ZTF_g 491314100915 33554480 13.3708 2.40663 6.12708 22.1229 0.0301092 0.169642 0.593027 0.105937 26 30. 0.054449 0.06527 16.2274 22.1229 1 2458245.8141088 632120109 -10.05770692498 32.739895 -0.341725 0.953770 -59.06506141308 53.755535 -1.106172 1.132569 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 24 632 3 2 ZTF_i 495315640915 0 5.9589 287.544 5.84258 25.5375 5.3473e-06 0.0374595 0.193608 3.0656e-05 696 30. 0.081297 0.080156 19.2777 25.5375 2 2458249.8156481 632120309 12.31868389773 39.844944 0.343911 0.962732 11.54690989749 54.476025 0.213391 1.175450 0.105301096824514 18.7700001335144 0.0480000004172325 2.10800004005432 0.189999997615814 2458229.006018 2458379.623958 0
 25 632 3 2 ZTF_r 495332410915 8 3.4071 144.007 4.55564 26.192 3.28095e-05 0.0337574 0.101317 6.05923e-05 203 30. 0.09109 0.081578 20.0303 26.192 1 2458249.832419 632120209 -144.72801115653 38.004429 -4.236168 1.057329 -122.30058154673 49.679577 -2.478368 1.361737 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 26 632 3 2 ZTF_g 495379600915 0 5.3045 81.5421 3.45282 26.2487 1.01361e-05 0.0341657 -0.00875428 2.10483e-05 684 30. 0.070951 0.064175 20.5418 26.2487 1 2458249.8796065 632120109 -32.25048672107 27.057430 -1.325881 1.021818 -21.04654729307 35.649536 -0.594350 1.242649 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 27 632 3 2 ZTF_r 495414230915 8 3.9751 142.614 4.64154 26.1877 1.84204e-05 0.0370216 0.117675 3.48367e-05 441 30. 0.080022 0.082624 19.8897 26.1877 1 2458249.9142361 632120209 -92.62471860087 39.003986 -2.641634 1.001958 -20.81925611225 49.384541 -0.424414 1.332246 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 28 632 3 2 ZTF_r 500364270915 0 2.7003 146.165 4.8188 26.1923 5.3313e-06 0.025537 0.112135 1.01823e-05 714 30. 0.055552 0.048759 20.7395 26.1923 1 2458254.8642708 632120209 -17.88728703895 22.131931 -0.899042 0.993591 -21.05642576102 37.205830 -0.569756 1.088758 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 29 632 3 2 ZTF_i 500379950915 0 1.7631 294.241 4.77507 25.5309 1.458e-06 0.0198106 0.18869 8.32894e-06 720 30. 0.05211 0.048968 20.1545 25.5309 2 2458254.8799537 632120309 -24.6338726001 19.275822 -1.421591 0.986467 -23.33701585552 36.370846 -0.645962 1.051372 0.105301096824514 18.7700001335144 0.0480000004172325 2.10800004005432 0.189999997615814 2458229.006018 2458379.623958 0
 30 632 3 2 ZTF_g 500401160915 0 2.1003 83.2728 4.02123 26.2753 5.0153e-06 0.0248019 -0.0417433 9.69285e-06 715 30. 0.049688 0.048047 21.0765 26.2753 1 2458254.901169 632120109 7.07659834712 17.374960 0.453060 0.931882 10.90962405431 31.049402 0.353730 1.073858 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 31 632 3 2 ZTF_r 503294020915 0 2.8784 141.589 4.59708 26.1575 5.1514e-06 0.0252034 0.112943 9.82031e-06 718 30. 0.059344 0.057703 20.6372 26.1575 1 2458257.7940278 632120209 -13.13817326312 23.842205 -0.612976 0.992302 -15.89653492269 38.610600 -0.414487 1.088630 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 32 632 3 2 ZTF_r 503378250915 0 2.9596 141.919 4.31237 26.1583 4.834e-06 0.024391 0.114041 9.24378e-06 715 30. 0.063254 0.052683 20.6262 26.1583 1 2458257.8782523 632120209 -49.11354397713 22.968815 -2.378578 0.978845 -67.10250377633 36.537754 -1.848894 1.093482 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 33 632 3 2 ZTF_r 507314810915 8 15.8646 140.728 6.83061 26.1978 1.78989e-05 0.0335065 0.107768 3.3326e-05 384 30. 0.085512 0.075129 19.8147 26.1978 1 2458261.8148148 632120209 42.59869670052 49.878704 0.950027 1.055949 67.65532251035 65.287811 1.043242 1.243471 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 34 632 3 2 ZTF_i 513249230915 0 1.5048 288.994 11.1743 25.5315 2.8149e-06 0.0275462 0.186428 1.60842e-05 721 30. 0.056904 0.067874 19.3026 25.5315 2 2458267.7492361 632120309 14.82198632471 39.785748 0.414413 1.068756 37.24245194342 81.078468 0.462432 1.035711 0.105301096824514 18.7700001335144 0.0480000004172325 2.10800004005432 0.189999997615814 2458229.006018 2458379.623958 0
 35 632 3 2 ZTF_g 513436490915 33554433 10.2964 38.2703 28.2203 25.4981 0.000366968 0.0580099 0.00525875 0.0011981 113 30. 0.084754 0.069405 17.7051 25.4981 1 2458267.9364931 632120109 -128.37228761997 171.766190 -0.831359 1.155169 25.87886833284 244.660446 0.106487 1.146231 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 36 632 3 2 ZTF_r 516338860915 0 1.8382 141.814 10.4833 26.1708 7.4113e-06 0.0300158 0.0992653 1.42161e-05 708 30. 0.052362 0.059117 19.9495 26.1708 1 2458270.8388657 632120209 42.81417711261 39.779350 1.197250 0.916431 -149.50046079505 76.142616 -1.976651 1.054878 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 37 632 3 2 ZTF_i 518359350915 0 1.6229 286.021 6.67021 25.5195 1.6582e-06 0.0207869 0.196033 9.71029e-06 702 30. 0.047358 0.060666 19.817 25.5195 2 2458272.8593519 632120309 -2.96938960494 25.062637 -0.131794 0.997636 -70.29862173797 49.592430 -1.427074 1.039451 0.105301096824514 18.7700001335144 0.0480000004172325 2.10800004005432 0.189999997615814 2458229.006018 2458379.623958 0
 38 632 3 2 ZTF_g 519291750915 0 2.0167 82.7164 4.39765 26.2866 4.4241e-06 0.0232184 -0.0496223 8.52028e-06 706 30. 0.048662 0.047616 20.9218 26.2866 1 2458273.7917593 632120109 6.48128782754 19.304621 0.373469 0.962536 13.39260106131 35.447140 0.380364 1.065010 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 39 632 3 2 ZTF_r 522295520915 0 1.703 146.525 4.87367 26.2014 4.5685e-06 0.0236397 0.0962183 8.86343e-06 713 30. 0.041365 0.054039 20.7693 26.2014 1 2458276.7955208 632120209 28.02785652368 19.547777 1.594951 1.121086 -35.90354654829 36.307407 -0.995537 1.050052 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 40 632 3 2 ZTF_g 522342630915 0 2.1779 81.2599 3.89964 26.3029 5.5312e-06 0.026042 -0.0961376 1.06396e-05 714 30. 0.047721 0.0472 20.9415 26.3029 1 2458276.8426389 632120109 14.56395766252 17.291180 0.936935 0.977586 47.99846656609 30.940939 1.561741 1.054431 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 41 632 3 2 ZTF_i 523295320915 0 2.0205 287.958 5.15465 25.5241 1.5642e-06 0.0203517 0.178653 9.14769e-06 707 30. 0.050745 0.057932 19.9216 25.5241 2 2458277.7953241 632120309 -6.54701601909 22.387932 -0.325300 0.920250 -3.40209370317 41.118370 -0.083296 1.043772 0.105301096824514 18.7700001335144 0.0480000004172325 2.10800004005432 0.189999997615814 2458229.006018 2458379.623958 0
 42 632 3 2 ZTF_r 525275030915 0 1.9257 144.968 5.09964 26.1924 3.2456e-06 0.0199383 0.100147 6.20986e-06 715 30. 0.044586 0.045802 20.6441 26.1924 1 2458279.7750347 632120209 28.84593091029 21.856041 1.468141 1.012626 -5.0764895508 38.612896 -0.132357 1.063668 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 43 632 3 2 ZTF_g 525317620915 0 2.4192 81.4311 4.18451 26.2814 5.8551e-06 0.0267426 -0.073474 1.12093e-05 713 30. 0.049134 0.050975 20.7999 26.2814 1 2458279.8176273 632120109 7.53377043959 20.292881 0.412975 1.000988 56.76745194504 34.401443 1.661261 1.074352 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 44 632 3 2 ZTF_i 527296060915 0 1.5786 292.273 4.67962 25.534 1.7083e-06 0.0214587 0.19102 9.83976e-06 723 30. 0.049391 0.055387 20.194 25.534 2 2458281.7960648 632120309 -2.55589307095 18.360182 -0.154853 0.944168 -26.36365725158 36.693283 -0.723326 1.038515 0.105301096824514 18.7700001335144 0.0480000004172325 2.10800004005432 0.189999997615814 2458229.006018 2458379.623958 0
 45 632 3 2 ZTF_g 528291030915 0 2.4513 75.3951 4.0604 26.2003 5.2924e-06 0.0255382 -0.0548698 1.01304e-05 715 30. 0.055798 0.054854 20.793 26.2003 1 2458282.7910301 632120109 26.71038002988 19.454443 1.527271 0.936766 24.68674137648 32.822189 0.757201 1.075315 0.150291683241332 19.8620001792908 0.0399999991059303 1.80400002002716 0.0820000022649765 2458203.919549 2458343.672222 0
 46 632 3 2 ZTF_r 531297400915 2048 2.0554 16.473 7.69643 23.8273 0.00160911 0.293451 0.104968 0.00345677 348 30. 0.056963 0.074568 17.8172 23.8273 1 2458285.7974074 632120209 -66.20198829468 36.597702 -2.012204 0.898501 -6.53208205156 66.843307 -0.098380 1.065436 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
 47 632 3 2 ZTF_i 531476530915 0 2.6488 268.979 8.00415 25.442 3.4939e-06 0.0301644 0.181236 2.0292e-05 700 30. 0.091852 0.072435 19.154 25.442 2 2458285.9765394 632120309 22.41437230521 42.695477 0.583982 0.877084 2.47861140955 72.410408 0.034461 1.052010 0.105301096824514 18.7700001335144 0.0480000004172325 2.10800004005432 0.189999997615814 2458229.006018 2458379.623958 0
 48 632 3 2 ZTF_r 534299080915 0 1.4934 146.004 5.388 26.2011 5.7735e-06 0.0266521 0.0997192 1.1038e-05 715 30. 0.055613 0.060782 20.731 26.2011 1 2458288.7990856 632120209 47.59559267848 23.206802 2.281425 1.005053 -46.35111060328 43.829597 -1.064652 1.048244 0.248804004916454 19.0810002326965 0.0350000001490116 1.84300005435944 0.151999995112419 2458216.865301 2458303.799826 0
